Equipo;Status del sistema;Denominación de la ubicación técnica;Centro de coste;Denominación de objeto técnico;Número-identificación técnica;Fabricante del activo fijo;Número de pieza de fabricante;Fabricante número de serie;Denominación de tipo;Peso bruto;Unidad de peso;Tamaño/Dimensión;Creado el;Valor de adquisición;Moneda;Modificado el;Tp.objeto técnico;Perfil de catálogo;Indicador ABC;Fecha de adquisición;Fe.puesta servicio;Equipo superior
10049783;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114089;Bomba_sumergible- PREMIUM;N/A;FE PETRO;N/A;AJ1161;STP-075;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049784;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114089;Bomba_sumergible- GAS98;N/A;RED JACKET;N/A;2876;STP-075;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049785;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114089;Bomba_sumergible- DB5;N/A;FE PETRO;N/A;99011163;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049786;DISP NOAC PTBO;;1114089;012-09F_MM7YU1 Bomba_sumergible;012-09F_MM7YU1;;;;ATEX-II2GExdsIIBT4;0.000;;;7/05/2018;0.00;;11/02/2022;ZP;;0;7/05/2018;7/05/2018;
10049787;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114093;Bomba_sumergible- REGULAR;N/A;RED JACKET;N/A;no visible;STP-075;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049788;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114093;012-02F_YU9HP5 Bomba_sumergible 95;012-09F_YU9HP5;RED JACKET;P15051;086538A;;0.000;;;7/05/2018;0.00;;13/02/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049789;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114093;012-02F_IY6TO2 Bomba_sumergible 98;012-09F_IY6TO2;RED JACKET;P15051;NO VISIBLE;;0.000;;;7/05/2018;0.00;;13/02/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049790;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114093;Bomba_sumergible- DB5;N/A;RED JACKET;N/A;no visible;ST150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049791;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114091;Bomba_sumergible- REGULAR;N/A;FE PETRO;N/A;30074;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049792;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114091;Bomba_sumergible- PREMIUM (TK4);N/A;FE PETRO;N/A;30081;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049793;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114091;Bomba_sumergible- PREMIUM;N/A;FE PETRO;N/A;30082;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049794;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114091;Bomba_sumergible- GAS98 (INOPERATIVO);N/A;FE PETRO;N/A;30079;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049795;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114091;Bomba_sumergible- DB5;N/A;FE PETRO;N/A;30075;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049796;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114088;Bomba_sumergible- REGULAR;N/A;FE PETRO;N/A;99101045;STP-075;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049797;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114088;Bomba_sumergible- PREMIUM;N/A;FE PETRO;N/A;99101049;STP-075;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049798;DISP NOAC PTBO;;1114088;012-01F_JK3HU7 Bomba_sumergible DB5;012-09F_JK3HU7;FE PETRO;;NO VISIBLE;ATEX-II2GExdsIIBT4;0.000;;;7/05/2018;0.00;;7/03/2022;ZU;;0;7/05/2018;7/05/2018;
10049799;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114092;Bomba_sumergible- REGULAR;N/A;RED JACKET;N/A;no visible;no visible;0.000;;;7/05/2018;0.00;;17/06/2025;ZP;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049800;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114092;Bomba_sumergible- PREMIUM;N/A;RED JACKET;N/A;no visible;P150S1;0.000;;;7/05/2018;0.00;;17/06/2025;ZP;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049801;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114092;Bomba_sumergible- DIESEL 1;N/A;RED JACKET;N/A;no visible;no visible;0.000;;;7/05/2018;0.00;;17/06/2025;ZP;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049802;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1116104;Bomba_sumergible- REGULAR;N/A;RED JACKET;N/A;100540794046;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049803;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1116104;Bomba_sumergible- GAS98;N/A;RED JACKET;N/A;100540790425;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049804;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1116104;Bomba_sumergible- PREMIUM;N/A;RED JACKET;N/A;1005407940429;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049805;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1116104;Bomba_sumergible- DB5 ALTO CAUDAL;N/A;RED JACKET;N/A;100540794959;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049806;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1116104;Bomba_sumergible- DB5 MULTI PRODUCTO;N/A;RED JACKET;N/A;1005407940408;STP150;0.000;;;7/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;7/05/2018;7/05/2018;
10049807;DISP NOAC PTBO;;1116104;012-09F_LJ7YX3 Bomba_sumergible;012-09F_LJ7YX3;;;;ATEX-II2GExdsIIAT4;0.000;;;7/05/2018;0.00;;11/02/2022;ZP;;0;7/05/2018;7/05/2018;
10049808;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114087;Bomba_sumergible- REGULAR;N/A;RED JACKET;N/A;1108504967415;STP150;0.000;;;8/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;8/05/2018;8/05/2018;
10049809;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114087;Bomba_sumergible- PREMIUM;N/A;RED JACKET;N/A;7392;STP150;0.000;;;8/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;8/05/2018;8/05/2018;
10049810;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114087;Bomba_sumergible- GAS98;N/A;RED JACKET;N/A;4562;STP-075;0.000;;;8/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;8/05/2018;8/05/2018;
10049811;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114087;Bomba_sumergible- DB5 (TK1);N/A;RED JACKET;N/A;A029748;STP200;0.000;;;8/05/2018;0.00;;17/06/2025;ZU;BOMBA-SUM;0;8/05/2018;8/05/2018;
10049812;MONT;Dispen.Bomb.Combust -Bomb. Sumergibles;1114087;Bomba_sumergible- DB5 (TK2);N/A;RED JACKET;N/A;no visible;STP150;0.000;;;8/05/2018;0.00;;17/06/2025;ZP;BOMBA-SUM;0;8/05/2018;8/05/2018;
10049813;MONT;Dispen.Bomb.Combust -Dispensadores;1114088;011-01M_MW7LJ2 Dispensador 1 lado 01y02;011-02M_MW7LJ2;GILBARCO;DIMENSION  2X4;;ATEX-UL87 UL1238;0.000;;;8/05/2018;0.00;;13/02/2025;ZU;DISPE-LIQ;0;8/05/2010;8/05/2010;
10049814;MONT;Dispen.Bomb.Combust -Dispensadores;1114088;011-01M_CG6QY3 Dispensador 2 lado 03y04;011-02M_CG6QY3;GILBARCO;DIMENSION 3X6;;ATEX-UL87 UL1238;0.000;;;8/05/2018;0.00;;13/02/2025;ZU;DISPE-LIQ;0;8/05/2010;8/05/2010;
10049815;MONT;Sist. Eléctrico -Tableros eléctricos;1114087;Tablero_Eléctrico-General;223-00G-DD3AP6;;;;TABLERO GENERAL;0.000;;;8/05/2018;0.00;;3/10/2025;ZU;TAB-ELECT;2;;;
10049816;MONT;Sist. Eléctrico -Tableros eléctricos;1114087;Tablero eléctrico-Bombas y dispensadores;223-00B-NI9FH5;;;;TABLERO BOMBAS Y DIS;0.000;;;8/05/2018;0.00;;1/10/2025;ZP;TAB-ELECT;2;;;
10049817;MONT;Sist. Eléctrico -Tableros eléctricos;1114087;Tablero eléctrico-Transferencia;223-00C-TH3BC9;;;;TABLERO DE COMPUTO;0.000;;;8/05/2018;0.00;;1/10/2025;ZU;TAB-ELECT;2;;;
10049818;MONT;Sist. Eléctrico -Tableros eléctricos;1114087;Tablero_electrico_Alumbrado;223-00A-QY7BB4;;;;TABLERO ALUMBRADO;0.000;;;8/05/2018;0.00;;1/10/2025;ZP;TAB-ELECT;2;;;
10049834;MONT;Calibración y medición;1114076;PATRON_VOLUMETRICO;151-001_VV6XB9;SERAPHIN;;;;5.000;KG;0.30X0.64;18/06/2018;0.00;;2/10/2025;ZP;;3;;;
10054182;DISP PTBO;;1116125;PRUEBA;111-0Z0_EH6LU5;;;;;0.000;;;9/11/2018;0.00;;9/11/2018;ZP;;;;;
10054184;DISP PTBO;;1116020;012-02F_WM1NU4 Bomba_sumergible 90;012-02F_WM1NU4;RED JACKET;;N/V;;0.000;;;13/11/2018;0.00;;21/04/2025;ZU;BOMBA-SUM;0;13/11/2018;13/11/2018;
10054699;MONT;Inst. de GNV -Compresor de GNV;1114908;031-00A-Compresor_de_GNV-4339;SERIE 4339;ASPRO;IODM 115-2-30;4339;;0.000;;;8/05/2019;0.00;;15/04/2025;ZP;COMPR-GNV;0;6/05/2019;6/05/2019;
10054700;MONT;Inst. de GNV -Compresor de GNV;1114908;031-00R-Compresor_de_GNV-970;SERIE 970;AGIRA;TP-245 / 2ET.;970;;0.000;;;8/05/2019;0.00;;15/04/2025;ZP;COMPR-GNV;0;6/05/2019;6/05/2019;
10054701;MONT;Inst. de GNV -Compresor de GNV;1114908;031-00R-Compresor_de_GNV-971;SERIE-971;AGIRA;TP-245 / 2ET.;971;;0.000;;;8/05/2019;0.00;;15/04/2025;ZP;COMPR-GNV;0;6/05/2019;6/05/2019;
10054702;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 07 - lados 13 y 14;031-00A_GS8JK9;ASPRO;ATEX-EX-IAI-IIT4T5T6;4792;AS 120 D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054703;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 08 - lados 15 y 16;031-00A_KC9MQ6;ASPRO;ATEX-EX-IAI-IIT4T5T6;4931;AS 120 D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054704;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 10 - lados 19 y 20;031-00R_IE9HW7;AGIRA;;AG-12091731;AG-12091732;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054705;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 09 - lados 17 y 18;031-00R_BF6PA8;AGIRA;;AG-25072316;AG-12091732;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054706;MONT;Inst. de GNV -Dispensadores de GNV;1114901;Dispensador GNV 01 - lados 01 y 02;031-00A_AH3XS3;ASPRO;;4108;AS120D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054707;MONT;Inst. de GNV -Dispensadores de GNV;1114901;Dispensador GNV 02 - lados 03 y 04;031-00A_UU3DR8;ASPRO;;4109;AS120D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054708;MONT;Inst. de GNV -Dispensadores de GNV;1114901;Dispensador GNV 03 - lados 05 y 06;031-00A_JR9XR9;ASPRO;;4110;AS120D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054709;MONT;Inst. de GNV -Dispensadores de GNV;1114901;Dispensador GNV 04 - lados 07 y 08;031-00A_RP7HY9;ASPRO;;4111;AS-120D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054710;MONT;Inst. de GNV -Dispensadores de GNV;1114901;Dispensador GNV 05 - lados 09 y 10;031-00A_QL5QK2;ASPRO;;6596;AS120D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054711;MONT;Inst. de GNV -Compresor de GNV;1114902;031-00A-Compresor_de_GNV-3159;SERIE 3159;ASPRO;IODM 115-2-30;3159;;0.000;;;8/05/2019;0.00;;15/04/2025;ZP;;0;6/05/2019;6/05/2019;
10054712;MONT;Inst. de GNV -Dispensadores de GNV;1114902;Dispensador GNV 02 - lados 03 y 04;031-00A_JF7OV1;ASPRO;ATEX-EX-IAI-IIT4T5T6;5118;AS 120 AD;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;;0;6/05/2019;6/05/2019;
10054713;MONT;Inst. de GNV -Dispensadores de GNV;1114902;Dispensador GNV 04 - lados 07 y 08;031-00A_NU1KQ3;ASPRO;ATEX-EX-IAI-IIT4T5T6;4986;AS-120 GAC;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;;0;6/05/2019;6/05/2019;
10054714;MONT;Inst. de GNV -Dispensadores de GNV;1114902;Dispensador GNV 01 - lados 01 y 02;031-00A_DI4YI1;ASPRO;ATEX-EX-IAI-IIT4T5T6;5116;AS-120 AD;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;;0;6/05/2019;6/05/2019;
10054715;MONT;Inst. de GNV -Dispensadores de GNV;1114902;Dispensador GNV 03 - lados 05 y 06;031-00A_NP5EW1;ASPRO;ATEX-EX-IAI-IIT4T5T6;5117;AS-120 GAC;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;;0;6/05/2019;6/05/2019;
10054716;MONT;Inst. de GNV -Compresor de GNV;1114906;031-00A-Compresor_de_GNV-2771;SERIE 2771;ASPRO;IODM 115-3-19;2771;;0.000;;;8/05/2019;0.00;;15/04/2025;ZP;COMPR-GNV;0;6/05/2019;6/05/2019;
10054717;MONT;Inst. de GNV -Dispensadores de GNV;1114906;Dispensador GNV 01 - lados 01 y 02;031-00A_YB4MC7;ASPRO;ATEX-EX-IAI-IIT4T5T6;4591;AS 120 D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054718;MONT;Inst. de GNV -Dispensadores de GNV;1114906;Dispensador GNV 03 - lados 05 y 06;031-00A_MJ3XA5;ASPRO;ATEX-EX-IAI-IIT4T5T6;4592;AS120 D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054719;MONT;Inst. de GNV -Dispensadores de GNV;1114906;Dispensador GNV 02 - lados 03 y 04;031-00A_RP6VR2;ASPRO;ATEX-EX-IAI-IIT4T5T6;4593;AS 120 D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054720;MONT;Inst. de GNV -Dispensadores de GNV;1112032;Dispensador GNV 02 - inoperativo;031-00A_OE9SC3;ASPRO;ATEX-EX-IAI-IIT4T5T6;4341;AS 120 D;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054721;MONT;Inst. de GNV -Compresor de GNV;1114905;031-00S-Compresor_de_GNV-L09LBW607;SERIE L09LBW607;SMG;BAZZ W6;L09LBW607;;0.000;;;8/05/2019;0.00;;15/04/2025;ZP;COMPR-GNV;0;6/05/2019;6/05/2019;
10054722;MONT;Inst. de GNV -Dispensadores de GNV;1114905;Dispensador GNV 01 - lados 01 y 02;031-00S_GL7OV2;SMG;ATEX-CLA1DIV1-NFPA70;12084;EMB-151DO51;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054723;MONT;Inst. de GNV -Dispensadores de GNV;1114905;Dispensador GNV 02 - lados 03 y 04;031-00S_AV4CP3;SMG;ATEX-CLA1DIV1-NFPA70;12035;EMB-151D051;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054724;MONT;Inst. de GNV -Dispensadores de GNV;1114905;Dispensador GNV 03 - lados 05 y 06;031-00G_QJ3KA5;SMG;ATEX-ASMESECVIIIDIV1;710579;;0.000;;;8/05/2019;0.00;;28/04/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054725;MONT;Inst. de GNV -Dispensadores de GNV;1114905;Dispensador GNV 04 - lados 07 y 08;031-00G_FO8BI6;Galileo;ATEX-ASMESECVIIIDIV1;710577;BVG14512;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054726;MONT;Inst. de GNV -Compresor de GNV;1114903;031-00A-Compresor_de_GNV-408;SERIE 408;AGIRA;TP-245 / 3 ET.;408;;0.000;;;8/05/2019;0.00;;15/04/2025;ZP;COMPR-GNV;0;6/05/2019;6/05/2019;
10054727;MONT;Inst. de GNV -Compresor de GNV;1114904;031-00I-Compresor_de_GNV-60434;SERIE 60434;IMW;IMW50;60434;;0.000;;;8/05/2019;0.00;;15/04/2025;ZP;COMPR-GNV;0;6/05/2019;6/05/2019;
10054728;MONT;Inst. de GNV -Compresor de GNV;1114904;031-00I-Compresor_de_GNV-60435;SERIE 60435;IMW;IMW50;60435;;0.000;;;8/05/2019;0.00;;15/04/2025;ZP;COMPR-GNV;0;6/05/2019;6/05/2019;
10054729;MONT;Inst. de GNV -Dispensadores de GNV;1114904;Dispensador GNV 03 - lados 05 y 06;031-00W_CW4TG9;IMW INDUSTRIES;ATEX-EX-II3G2GC1D1GD;60439-1;IMW D-1L-SF-2H;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054730;DISP PTBO;;;032-00A_KQ3LE9 Compresor_de_GNV;032-00A_KQ3LE9;ASPRO;IODM 115-2-30;4339;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054731;DISP PTBO;;;032-00R_QD5GW8 Compresor_de_GNV;032-00R_QD5GW8;AGIRA;TP-245 / 2ET.;970;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054732;DISP PTBO;;;032-00R_BB2WD4 Compresor_de_GNV;032-00R_BB2WD4;AGIRA;TP-245 / 2ET.;971;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054733;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 03 - lados 05 y 06;031-00F_XD6AX3;GREENFIELD;ATEX-APE-CLASE1_DIV1;231;DA 2003;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054734;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 02 - lados 03 y 04;031-00F_RC8RR5;GREENFIELD;ATEX-APE-CLASE1_DIV1;232;DA 203;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054735;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 01 - lados 01 y 02;031-00F_QI9JI6;GREENFIELD;ATEX-APE-CLASE1_DIV1;233;DA 203;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054736;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 05 - lados 09 y 10;031-00F_KT5DQ1;GREENFIELD;ATEX-APE-CLASE1_DIV1;213;DA 203;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054737;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 04 - lados 07 y 08;031-00F_LF2DX5;GREENFIELD;ATEX-APE-CLASE1_DIV1;214;DA 203;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054738;MONT;Inst. de GNV -Dispensadores de GNV;1114908;Dispensador GNV 06 - lados 11 y 12;031-00F_QV3OC1;GREENFIELD;ATEX-APE-CLASE1_DIV1;180;DA 203;0.000;;;8/05/2019;0.00;;9/03/2026;ZU;DISPE-GNV;0;6/05/2019;6/05/2019;
10054739;DISP PTBO;;;031-00A_GS8JK9 Dispensador_GNV;031-00A_GS8JK9;ASPRO;AS120D;4792;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054740;DISP PTBO;;;031-00A_KC9MQ6 Dispensador_GNV;031-00A_KC9MQ6;ASPRO;AS120D;4931;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054741;DISP PTBO;;;031-00R_IE9HW7 Dispensador_GNV;031-00R_IE9HW7;AGIRA;;AG0970;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054742;DISP PTBO;;;031-00R_BF6PA8 Dispensador_GNV;031-00R_BF6PA8;AGIRA;;AG0971;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054743;DISP PTBO;;;031-00A_AH3XS3 Dispensador_GNV;031-00A_AH3XS3;ASPRO;AS120D;4108;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054744;DISP PTBO;;;031-00A_UU3DR8 Dispensador_GNV;031-00A_UU3DR8;ASPRO;AS120D;4109;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054745;DISP PTBO;;;031-00A_JR9XR9 Dispensador_GNV;031-00A_JR9XR9;ASPRO;AS120D;4110;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054746;DISP PTBO;;;031-00A_RP7HY9 Dispensador_GNV;031-00A_RP7HY9;ASPRO;AS120D;4111;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054747;DISP PTBO;;;031-00A_QL5QK2 Dispensador_GNV;031-00A_QL5QK2;ASPRO;AS120D;6596;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054748;DISP PTBO;;;032-00A_WA2XU9 Compresor_de_GNV;032-00A_WA2XU9;ASPRO;IODM 115-2-30;3159;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054749;DISP PTBO;;;031-00A_JF7OV1 Dispensador_GNV;031-00A_JF7OV1;ASPRO;AS120D;5301;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054750;DISP PTBO;;;031-00A_NU1KQ3 Dispensador_GNV;031-00A_NU1KQ3;ASPRO;AS120D;5302;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054751;DISP PTBO;;;031-00A_DI4YI1 Dispensador_GNV;031-00A_DI4YI1;ASPRO;AS120D;5303;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054752;DISP PTBO;;;031-00A_NP5EW1 Dispensador_GNV;031-00A_NP5EW1;ASPRO;AS120D;5304;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054753;DISP PTBO;;;032-00A_EX6US2 Compresor_de_GNV;032-00A_EX6US2;ASPRO;IODM 115-3-19;2771;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054754;DISP PTBO;;;031-00A_YB4MC7 Dispensador_GNV;031-00A_YB4MC7;ASPRO;AS120D;4591;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054755;DISP PTBO;;;031-00A_MJ3XA5 Dispensador_GNV;031-00A_MJ3XA5;ASPRO;AS120D;4592;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054756;DISP PTBO;;;031-00A_RP6VR2 Dispensador_GNV;031-00A_RP6VR2;ASPRO;AS120D;4593;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054757;DISP PTBO;;;031-00A_OE9SC3 Dispensador_GNV;031-00A_OE9SC3;ASPRO;AS120D;4341;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054758;DISP PTBO;;;032-00S_BR6SO6 Compresor_de_GNV;032-00S_BR6SO6;SMG;BAZZ W6;L09LBW607;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054759;DISP PTBO;;;031-00S_GL7OV2 Dispensador_GNV;031-00S_GL7OV2;SMG;;12034;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054760;DISP PTBO;;;031-00S_AV4CP3 Dispensador_GNV;031-00S_AV4CP3;SMG;;12035;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054761;DISP PTBO;;;031-00G_QJ3KA5 Dispensador_GNV;031-00G_QJ3KA5;Galileo;;710579;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054762;DISP PTBO;;;031-00G_FO8BI6 Dispensador_GNV;031-00G_FO8BI6;Galileo;;710577;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
10054763;DISP PTBO;;;032-00R_DP1OR4 Compresor_de_GNV;032-00R_DP1OR4;AGIRA;TP-245 / 3 ET.;408;atex;0.000;;;8/05/2019;0.00;;27/10/2021;ZP;;0;6/05/2019;6/05/2019;
